method,pos_file,neg_file,no_selected_kmers,kmers_length,combination_distance, preselect_method,svm_select_method,no_fold,ROC AUC,PR AUC
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,tTest,2+-n,5,0.795226,0.305066
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,tTest,2-n,5,0.783547,0.277392
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,infoGain,2+n,5,0.788358,0.297260
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,infoGain,2+-n,5,0.793247,0.295944
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,infoGain,2-n,5,0.794342,0.292127
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,Fisher,2+n,5,0.792898,0.300178
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,Fisher,2+-n,5,0.794091,0.298405
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,Fisher,2-n,5,0.802536,0.294228
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,svm,2+n,5,0.797625,0.295173
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,svm,2+-n,5,0.795887,0.299570
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,svm,2-n,5,0.772088,0.263313
enhancer_combined_svm,EWSFLI_ews502_hg18_10000,EWSFLI_ews502_hg18_neg10x_10000,100,6,100,tTest,2+n,5,0.961169,0.952703
enhancer_combined_svm,EWSFLI_Huvec_hg18_10000,EWSFLI_Huvec_hg18_neg10x_10000,100,6,100,tTest,2+n,5,0.962092,0.960960
enhancer_combined_svm,GR_3134_mm8_10000,GR_3134_mm8_neg10x_10000,100,6,100,tTest,2+n,5,0.893434,0.870099
enhancer_combined_svm,GR_att20_mm8_10000,GR_att20_neg10x_10000,100,6,100,tTest,2+n,5,0.905115,0.776863
enhancer_combined_svm,ESRRB_mm8_10000,ESRRB_mm8_neg10x_10000,100,6,100,tTest,2+n,5,0.914845,0.928240
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,30,6,10,svm,2+n,5,0.824462,0.358061
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,30,6,30,svm,2+n,5,0.825399,0.361230
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,30,6,50,svm,2+n,5,0.829977,0.371998
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,30,6,100,svm,2+n,5,0.836487,0.390291
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,30,6,200,svm,2+n,5,0.844453,0.403622
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,10,6,10,svm,2+n,5,0.821297,0.354401
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,10,6,30,svm,2+n,5,0.822381,0.355817
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,10,6,50,svm,2+n,5,0.826087,0.358952
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,10,6,100,svm,2+n,5,0.824853,0.368043
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,10,6,200,svm,2+n,5,0.833194,0.380257
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,10,svm,2+n,5,0.533645,0.104750
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,30,svm,2+n,5,0.541455,0.109012
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,50,svm,2+n,5,0.533225,0.110091
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,100,svm,2+n,5,0.541205,0.112420
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,200,svm,2+n,5,0.530173,0.105283
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,10,svm,2+n,5,0.533591,0.106678
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,30,svm,2+n,5,0.557646,0.118168
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,50,svm,2+n,5,0.536511,0.107564
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,100,svm,2+n,5,0.548829,0.109456
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,200,svm,2+n,5,0.551519,0.114523
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,10,svm,2+n,5,0.830586,0.369597
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,30,svm,2+n,5,0.838316,0.389791
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,50,svm,2+n,5,0.846024,0.403779
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,100,svm,2+n,5,0.851254,0.410127
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,200,svm,2+n,5,0.852846,0.415770
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,10,svm,2+n,5,0.833898,0.380859
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,30,svm,2+n,5,0.840042,0.397946
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,50,svm,2+n,5,0.838095,0.384883
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,100,svm,2+n,5,0.837825,0.380604
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,200,svm,2+n,5,0.836828,0.381497
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,10,svm,2+n,5,0.878553,0.485882
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,30,svm,2+n,5,0.883498,0.506862
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,50,svm,2+n,5,0.890899,0.537572
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,100,svm,2+n,5,0.902649,0.564239
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,200,svm,2+n,5,0.900709,0.556879
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,10,svm,2+n,5,0.873550,0.485312
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,30,svm,2+n,5,0.874618,0.483548
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,50,svm,2+n,5,0.876357,0.492171
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,100,6,10,svm,2+n,5,0.826297,0.357821
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,100,6,30,svm,2+n,5,0.831606,0.366153
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,100,6,50,svm,2+n,5,0.833824,0.385355
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,100,6,200,svm,2+n,5,0.843160,0.412921
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,50,6,10,svm,2+n,5,0.826827,0.361457
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,50,6,30,svm,2+n,5,0.828521,0.373381
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,50,6,50,svm,2+n,5,0.834798,0.388462
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,50,6,100,svm,2+n,5,0.842767,0.400909
enhancer_combined_svm,2_HNF4A_diffCell_pos,2_HNF4A_diffCell_nullx10,50,6,200,svm,2+n,5,0.851767,0.414054
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,100,6,10,svm,2+n,5,0.548528,0.110518
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,100,6,30,svm,2+n,5,0.541886,0.111979
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,100,6,50,svm,2+n,5,0.548883,0.108587
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,100,6,200,svm,2+n,5,0.547044,0.110298
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,10,svm,2+n,5,0.540825,0.110897
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,30,svm,2+n,5,0.546575,0.108357
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,50,svm,2+n,5,0.546498,0.109972
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,100,svm,2+n,5,0.532124,0.105950
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,200,svm,2+n,5,0.544252,0.108687
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,100,6,10,svm,2+n,5,0.838727,0.391760
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,100,6,30,svm,2+n,5,0.844513,0.397422
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,100,6,50,svm,2+n,5,0.850828,0.411476
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,100,6,200,svm,2+n,5,0.849304,0.411417
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,10,svm,2+n,5,0.836516,0.383675
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,30,svm,2+n,5,0.842998,0.395524
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,50,svm,2+n,5,0.845872,0.408027
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,100,svm,2+n,5,0.852547,0.421649
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,200,svm,2+n,5,0.857545,0.430076
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,100,6,10,svm,2+n,5,0.878767,0.488586
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,100,6,30,svm,2+n,5,0.900113,0.538568
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,100,6,50,svm,2+n,5,0.904395,0.562103
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,100,6,200,svm,2+n,5,0.906608,0.568722
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,10,svm,2+n,5,0.874407,0.477596
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,30,svm,2+n,5,0.890988,0.524573
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,50,svm,2+n,5,0.901254,0.555104
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,100,svm,2+n,5,0.908521,0.579537
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,200,svm,2+n,5,0.907385,0.568807
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,10,svm,2+n,5,0.795748,0.289713
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,30,svm,2+n,5,0.802298,0.309377
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,50,svm,2+n,5,0.802460,0.310858
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,200,svm,2+n,5,0.792773,0.295696
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,10,svm,2+n,5,0.802785,0.299061
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,30,svm,2+n,5,0.801445,0.306929
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,50,svm,2+n,5,0.801324,0.306084
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,100,svm,2+n,5,0.800751,0.309752
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,200,svm,2+n,5,0.795900,0.301890
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,100,svm,2+n,5,0.885087,0.516406
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,200,svm,2+n,5,0.887613,0.520252
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,10,svm,2+n,5,0.800492,0.306313
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,30,svm,2+n,5,0.804998,0.302201
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,50,svm,2+n,5,0.802011,0.307687
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,100,svm,2+n,5,0.804577,0.307793
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,200,svm,2+n,5,0.800341,0.305956
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,10,svm,2+n,5,0.797842,0.297761
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,30,svm,2+n,5,0.798857,0.299992
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,50,svm,2+n,5,0.796947,0.300479
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,100,svm,2+n,5,0.801175,0.301483
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,200,svm,2+n,5,0.802290,0.310872
